22/09/2019,SBM,63909,10436,16290,10162,6638,63125,KES
23/09/2019,SBM,63125,10122,15800,10898,7559,61244,KES
24/09/2019,SBM,61244,8934,16318,10092,6639,61989,KES
25/09/2019,SBM,61989,9616,18171,10593,7695,62849,KES
26/09/2019,SBM,62849,10120,17956,10433,6890,63795,KES
27/09/2019,SBM,63795,8031,15607,10055,7037,64334,KES
28/09/2019,SBM,64334,8496,17576,10007,7597,65817,KES
29/09/2019,SBM,65817,8202,17594,10068,6676,68533,KES
30/09/2019,SBM,68533,9668,16642,10584,6023,69484,KES
01/10/2019,SBM,69484,8866,17090,10720,7359,70349,KES
02/10/2019,SBM,70349,10420,16278,10528,6410,69797,KES
03/10/2019,SBM,69797,9280,16658,10863,6045,71130,KES
04/10/2019,SBM,71130,11008,17878,10656,7708,70292,KES
05/10/2019,SBM,70292,7752,19448,10586,7386,74602,KES
06/10/2019,SBM,74602,9089,19394,10881,7267,77640,KES
07/10/2019,SBM,77640,8326,15812,10591,6953,78173,KES
08/10/2019,SBM,78173,11006,19477,10596,6051,80593,KES
09/10/2019,SBM,80593,9195,19616,10076,7411,83603,KES
10/10/2019,SBM,83603,7933,16007,10200,6943,84734,KES
11/10/2019,SBM,84734,8251,18582,10184,6821,88244,KES
12/10/2019,SBM,88244,9095,15995,10693,7490,87654,KES
13/10/2019,SBM,87654,9111,18928,10843,7406,90065,KES
14/10/2019,SBM,90065,10345,18579,10018,7426,90873,KES
15/10/2019,SBM,90873,7933,19845,10435,6518,96267,KES
16/10/2019,SBM,96267,8131,17718,10413,6099,99755,KES
17/10/2019,SBM,99755,8455,18526,10025,7761,102065,KES
18/10/2019,SBM,102065,8777,16283,10063,7937,101634,KES
19/10/2019,SBM,101634,8470,18837,10876,7586,104415,KES
20/10/2019,SBM,104415,10824,19724,10476,7457,105858,KES
21/10/2019,SBM,105858,10133,17364,10063,6222,106867,KES
22/10/2019,SBM,106867,7737,16355,10280,7035,108450,KES
23/10/2019,SBM,108450,9731,17402,10505,6193,109928,KES
24/10/2019,SBM,109928,10094,19749,10437,7141,112442,KES
25/10/2019,SBM,112442,10268,19673,10997,7171,114676,KES
26/10/2019,SBM,114676,7583,16957,10513,6375,117675,KES
27/10/2019,SBM,117675,8508,19130,10061,7561,120736,KES
28/10/2019,SBM,120736,9412,17400,10986,7013,121711,KES
29/10/2019,SBM,121711,10971,15605,10320,7273,119072,KES
30/10/2019,SBM,119072,10177,16606,10110,6675,118826,KES
31/10/2019,SBM,118826,10204,16967,10239,7235,118354,KES
01/11/2019,SBM,118354,8763,18661,10196,6669,121583,KES
02/11/2019,SBM,121583,8563,15045,10890,7036,121029,KES
03/11/2019,SBM,121029,8878,19902,10671,7670,124383,KES
04/11/2019,SBM,124383,10595,16185,10050,7081,122892,KES
05/11/2019,SBM,122892,7976,18372,10787,6280,127008,KES
06/11/2019,SBM,127008,10074,16705,10995,6463,127176,KES
07/11/2019,SBM,127176,8116,15758,10213,6402,128416,KES
08/11/2019,SBM,128416,8974,18927,10299,6930,131439,KES
09/11/2019,SBM,131439,8025,19009,10414,6249,136174,KES
10/11/2019,SBM,136174,10581,17362,10166,6996,135959,KES
11/11/2019,SBM,135959,8664,17071,10385,7707,136659,KES
12/11/2019,SBM,136659,9099,16534,10601,7897,136197,KES
13/11/2019,SBM,136197,7503,15963,10160,6896,137761,KES
14/11/2019,SBM,137761,7941,16670,10087,7089,139401,KES
15/11/2019,SBM,139401,9084,19886,10313,6443,143760,KES
16/11/2019,SBM,143760,7961,17697,10339,6983,146513,KES
17/11/2019,SBM,146513,10958,18688,10437,6474,147769,KES
18/11/2019,SBM,147769,7609,19291,10888,6476,152975,KES
19/11/2019,SBM,152975,9009,18663,10819,7522,155107,KES
20/11/2019,SBM,155107,9033,18342,10867,7562,156854,KES
21/11/2019,SBM,156854,8467,16711,10741,6799,158299,KES
22/11/2019,SBM,158299,9717,18708,10619,6477,160813,KES
23/11/2019,SBM,160813,8592,17448,10384,7561,162108,KES
24/11/2019,SBM,162108,10733,15539,10548,7678,159236,KES
25/11/2019,SBM,159236,10987,19729,10823,6374,161604,KES
26/11/2019,SBM,161604,8291,16822,10681,6526,163609,KES
27/11/2019,SBM,163609,10170,17414,10800,7654,163199,KES
28/11/2019,SBM,163199,9954,17060,10007,7819,162486,KES
29/11/2019,SBM,162486,10393,18506,10188,7809,162790,KES
30/11/2019,SBM,162790,10560,18643,10088,7182,163691,KES
01/12/2019,SBM,163691,8048,19786,10114,6545,168884,KES
02/12/2019,SBM,168884,10859,19957,10159,6319,171663,KES
03/12/2019,SBM,171663,9114,16756,10285,6549,172756,KES
04/12/2019,SBM,172756,8999,15849,10115,6787,172819,KES
05/12/2019,SBM,172819,10155,19332,10109,6669,175327,KES
06/12/2019,SBM,175327,8389,17718,10593,6645,178011,KES
07/12/2019,SBM,178011,9381,16316,10999,6303,178643,KES
08/12/2019,SBM,178643,8701,16712,10469,6253,180401,KES
09/12/2019,SBM,180401,7853,17039,10787,6923,182664,KES
10/12/2019,SBM,182664,8502,16635,10905,6207,184590,KES
11/12/2019,SBM,184590,9066,18120,10309,7732,185912,KES
12/12/2019,SBM,185912,8494,19246,10643,7091,189573,KES
13/12/2019,SBM,189573,10888,19144,10778,7533,190296,KES
14/12/2019,SBM,190296,7828,19188,10977,7997,193659,KES
15/12/2019,SBM,193659,8759,17377,10708,6110,196167,KES
16/12/2019,SBM,196167,7570,17295,10598,6832,199060,KES
17/12/2019,SBM,199060,7806,19595,10657,6375,204474,KES
18/12/2019,SBM,204474,8441,15669,10553,7617,204085,KES
19/12/2019,SBM,204085,10687,15213,10045,7424,201187,KES
20/12/2019,SBM,201187,10326,15821,10130,7381,199301,KES
21/12/2019,SBM,199301,7751,19525,10548,7206,203869,KES
22/12/2019,SBM,203869,10510,17612,10711,6432,204539,KES
23/12/2019,SBM,204539,10306,15743,10802,7142,202834,KES
24/12/2019,SBM,202834,9566,18788,10590,6477,205579,KES
25/12/2019,SBM,205579,10244,17742,10480,6447,206630,KES
26/12/2019,SBM,206630,10814,18155,10129,6323,207648,KES
27/12/2019,SBM,207648,7607,16299,10633,7664,208676,KES
28/12/2019,SBM,208676,7788,19260,10823,6045,214103,KES
29/12/2019,SBM,214103,10265,18635,10283,7668,214805,KES
30/12/2019,SBM,214805,8796,15034,10410,6259,214784,KES
31/12/2019,SBM,214784,9687,17598,10710,7751,214944,KES
01/01/2020,SBM,214944,8193,19789,10618,7992,218548,KES
02/01/2020,SBM,218548,10100,18276,10628,7491,219233,KES
03/01/2020,SBM,219233,7920,18597,10635,7703,222207,KES
04/01/2020,SBM,222207,10823,15396,10947,7222,219558,KES
05/01/2020,SBM,219558,9401,15143,10919,7165,218135,KES
06/01/2020,SBM,218135,10799,15492,10480,7683,215145,KES
07/01/2020,SBM,215145,8983,15652,10102,7856,213958,KES
08/01/2020,SBM,213958,8465,18405,10744,7444,216454,KES
09/01/2020,SBM,216454,8724,18635,10972,7887,218478,KES
10/01/2020,SBM,218478,7979,16164,10893,6991,219672,KES
11/01/2020,SBM,219672,10810,16819,10255,6926,218755,KES
12/01/2020,SBM,218755,10274,18373,10053,6401,220453,KES
13/01/2020,SBM,220453,8631,19112,10522,7744,223190,KES
14/01/2020,SBM,223190,7986,18248,10685,7153,226299,KES
15/01/2020,SBM,226299,9928,16600,10409,7917,225054,KES
16/01/2020,SBM,225054,9422,18667,10678,7196,227103,KES
17/01/2020,SBM,227103,9324,17763,10235,7293,228249,KES
18/01/2020,SBM,228249,8539,18154,10656,7088,230776,KES
19/01/2020,SBM,230776,10556,17230,10448,6777,230673,KES
20/01/2020,SBM,230673,10626,19439,10229,7909,231577,KES
25/07/2019,CyberSource,10000,1537,1222,571,0,9685,USD
26/07/2019,CyberSource,9685,1183,1245,547,0,9747,USD
27/07/2019,CyberSource,9747,1041,1307,594,0,10013,USD
28/07/2019,CyberSource,10013,1281,1091,561,0,9823,USD
29/07/2019,CyberSource,9823,1093,1230,700,0,9960,USD
30/07/2019,CyberSource,9960,1423,1340,507,0,9877,USD
31/07/2019,CyberSource,9877,1386,1173,633,0,9664,USD
01/08/2019,CyberSource,9664,1137,1014,659,0,9541,USD
02/08/2019,CyberSource,9541,1688,1332,519,0,9185,USD
03/08/2019,CyberSource,9185,1282,1496,567,0,9399,USD
04/08/2019,CyberSource,9399,1373,1139,674,0,9165,USD
05/08/2019,CyberSource,9165,1574,1664,632,0,9255,USD
06/08/2019,CyberSource,9255,1445,1499,589,0,9309,USD
07/08/2019,CyberSource,9309,1500,1366,689,0,9175,USD
08/08/2019,CyberSource,9175,1366,1718,533,0,9527,USD
09/08/2019,CyberSource,9527,1256,1628,609,0,9899,USD
10/08/2019,CyberSource,9899,1418,1339,637,0,9820,USD
11/08/2019,CyberSource,9820,1582,1460,526,0,9698,USD
12/08/2019,CyberSource,9698,1632,1252,528,0,9318,USD
13/08/2019,CyberSource,9318,1335,1169,676,0,9152,USD
14/08/2019,CyberSource,9152,1538,1263,509,0,8877,USD
15/08/2019,CyberSource,8877,1457,1224,610,0,8644,USD
16/08/2019,CyberSource,8644,1312,1067,602,0,8399,USD
17/08/2019,CyberSource,8399,1562,1657,590,0,8494,USD
18/08/2019,CyberSource,8494,1469,1378,666,0,8403,USD
19/08/2019,CyberSource,8403,1169,1724,661,0,8958,USD
20/08/2019,CyberSource,8958,1684,1707,670,0,8981,USD
21/08/2019,CyberSource,8981,1506,1673,590,0,9148,USD
22/08/2019,CyberSource,9148,1162,1702,632,0,9688,USD
23/08/2019,CyberSource,9688,1286,1301,675,0,9703,USD
24/08/2019,CyberSource,9703,1594,1501,512,0,9610,USD
25/08/2019,CyberSource,9610,1241,1668,682,0,10037,USD
26/08/2019,CyberSource,10037,1395,1353,540,0,9995,USD
27/08/2019,CyberSource,9995,1147,1147,501,0,9995,USD
28/08/2019,CyberSource,9995,1446,1222,646,0,9771,USD
29/08/2019,CyberSource,9771,1484,1525,640,0,9812,USD
30/08/2019,CyberSource,9812,1561,1269,554,0,9520,USD
31/08/2019,CyberSource,9520,1077,1097,583,0,9540,USD
01/09/2019,CyberSource,9540,1700,1146,549,0,8986,USD
02/09/2019,CyberSource,8986,1274,1677,525,0,9389,USD
03/09/2019,CyberSource,9389,1358,1194,646,0,9225,USD
04/09/2019,CyberSource,9225,1428,1410,655,0,9207,USD
05/09/2019,CyberSource,9207,1531,1412,632,0,9088,USD
06/09/2019,CyberSource,9088,1376,1318,694,0,9030,USD
07/09/2019,CyberSource,9030,1293,1464,655,0,9201,USD
08/09/2019,CyberSource,9201,1387,1414,679,0,9228,USD
09/09/2019,CyberSource,9228,1089,1413,667,0,9552,USD
10/09/2019,CyberSource,9552,1534,1621,667,0,9639,USD
11/09/2019,CyberSource,9639,1087,1070,513,0,9622,USD
12/09/2019,CyberSource,9622,1554,1490,574,0,9558,USD
13/09/2019,CyberSource,9558,1371,1494,614,0,9681,USD
14/09/2019,CyberSource,9681,1031,1590,554,0,10240,USD
15/09/2019,CyberSource,10240,1179,1058,667,0,10119,USD
16/09/2019,CyberSource,10119,1074,1673,583,0,10718,USD
17/09/2019,CyberSource,10718,1555,1654,514,0,10817,USD
18/09/2019,CyberSource,10817,1396,1334,579,0,10755,USD
19/09/2019,CyberSource,10755,1350,1244,544,0,10649,USD
20/09/2019,CyberSource,10649,1392,1641,522,0,10898,USD
21/09/2019,CyberSource,10898,1128,1743,571,0,11513,USD
22/09/2019,CyberSource,11513,1046,1028,565,0,11495,USD
23/09/2019,CyberSource,11495,1297,1184,555,0,11382,USD
24/09/2019,CyberSource,11382,1203,1715,694,0,11894,USD
25/09/2019,CyberSource,11894,1337,1069,567,0,11626,USD
26/09/2019,CyberSource,11626,1096,1588,630,0,12118,USD
27/09/2019,CyberSource,12118,1437,1638,672,0,12319,USD
28/09/2019,CyberSource,12319,1030,1537,647,0,12826,USD
29/09/2019,CyberSource,12826,1681,1481,502,0,12626,USD
30/09/2019,CyberSource,12626,1096,1057,606,0,12587,USD
01/10/2019,CyberSource,12587,1660,1091,534,0,12018,USD
02/10/2019,CyberSource,12018,1526,1700,505,0,12192,USD
03/10/2019,CyberSource,12192,1375,1086,548,0,11903,USD
04/10/2019,CyberSource,11903,1683,1714,525,0,11934,USD
05/10/2019,CyberSource,11934,1458,1357,514,0,11833,USD
06/10/2019,CyberSource,11833,1596,1115,559,0,11352,USD
07/10/2019,CyberSource,11352,1067,1007,547,0,11292,USD
08/10/2019,CyberSource,11292,1181,1685,516,0,11796,USD
09/10/2019,CyberSource,11796,1522,1159,670,0,11433,USD
10/10/2019,CyberSource,11433,1308,1396,679,0,11521,USD
11/10/2019,CyberSource,11521,1214,1268,540,0,11575,USD
12/10/2019,CyberSource,11575,1050,1625,570,0,12150,USD
13/10/2019,CyberSource,12150,1431,1744,672,0,12463,USD
14/10/2019,CyberSource,12463,1235,1156,651,0,12384,USD
15/10/2019,CyberSource,12384,1249,1333,589,0,12468,USD
16/10/2019,CyberSource,12468,1506,1445,631,0,12407,USD
17/10/2019,CyberSource,12407,1448,1260,646,0,12219,USD
18/10/2019,CyberSource,12219,1008,1691,604,0,12902,USD
19/10/2019,CyberSource,12902,1480,1167,660,0,12589,USD
20/10/2019,CyberSource,12589,1187,1256,623,0,12658,USD
21/10/2019,CyberSource,12658,1100,1167,552,0,12725,USD
22/10/2019,CyberSource,12725,1156,1479,661,0,13048,USD
23/10/2019,CyberSource,13048,1005,1536,520,0,13579,USD
24/10/2019,CyberSource,13579,1224,1024,566,0,13379,USD
25/10/2019,CyberSource,13379,1359,1612,695,0,13632,USD
26/10/2019,CyberSource,13632,1188,1165,660,0,13609,USD
27/10/2019,CyberSource,13609,1286,1221,554,0,13544,USD
28/10/2019,CyberSource,13544,1225,1658,660,0,13977,USD
29/10/2019,CyberSource,13977,1247,1353,604,0,14083,USD
30/10/2019,CyberSource,14083,1665,1539,675,0,13957,USD
31/10/2019,CyberSource,13957,1173,1262,663,0,14046,USD
01/11/2019,CyberSource,14046,1426,1056,527,0,13676,USD
02/11/2019,CyberSource,13676,1366,1136,563,0,13446,USD
03/11/2019,CyberSource,13446,1228,1207,691,0,13425,USD
04/11/2019,CyberSource,13425,1341,1676,623,0,13760,USD
05/11/2019,CyberSource,13760,1667,1745,548,0,13838,USD
06/11/2019,CyberSource,13838,1350,1132,688,0,13620,USD
07/11/2019,CyberSource,13620,1429,1606,557,0,13797,USD
08/11/2019,CyberSource,13797,1227,1098,583,0,13668,USD
09/11/2019,CyberSource,13668,1068,1375,628,0,13975,USD
10/11/2019,CyberSource,13975,1009,1347,582,0,14313,USD
11/11/2019,CyberSource,14313,1182,1265,570,0,14396,USD
12/11/2019,CyberSource,14396,1303,1279,551,0,14372,USD
13/11/2019,CyberSource,14372,1078,1548,678,0,14842,USD
14/11/2019,CyberSource,14842,1300,1505,626,0,15047,USD
15/11/2019,CyberSource,15047,1275,1032,610,0,14804,USD
16/11/2019,CyberSource,14804,1251,1301,515,0,14854,USD
17/11/2019,CyberSource,14854,1366,1368,611,0,14856,USD
18/11/2019,CyberSource,14856,1148,1098,534,0,14806,USD
19/11/2019,CyberSource,14806,1536,1267,593,0,14537,USD
20/11/2019,CyberSource,14537,1367,1422,589,0,14592,USD
21/11/2019,CyberSource,14592,1310,1220,692,0,14502,USD
22/11/2019,CyberSource,14502,1222,1092,623,0,14372,USD
23/11/2019,CyberSource,14372,1468,1294,544,0,14198,USD
24/11/2019,CyberSource,14198,1463,1171,524,0,13906,USD
25/11/2019,CyberSource,13906,1378,1017,553,0,13545,USD
26/11/2019,CyberSource,13545,1426,1093,547,0,13212,USD
27/11/2019,CyberSource,13212,1335,1583,700,0,13460,USD
28/11/2019,CyberSource,13460,1427,1089,504,0,13122,USD
29/11/2019,CyberSource,13122,1320,1134,543,0,12936,USD
30/11/2019,CyberSource,12936,1015,1616,548,0,13537,USD
01/12/2019,CyberSource,13537,1266,1643,568,0,13914,USD
02/12/2019,CyberSource,13914,1624,1087,604,0,13377,USD
03/12/2019,CyberSource,13377,1337,1015,598,0,13055,USD
04/12/2019,CyberSource,13055,1317,1449,514,0,13187,USD
05/12/2019,CyberSource,13187,1611,1211,695,0,12787,USD
06/12/2019,CyberSource,12787,1381,1593,618,0,12999,USD
07/12/2019,CyberSource,12999,1322,1427,654,0,13104,USD
08/12/2019,CyberSource,13104,1151,1079,620,0,13032,USD
09/12/2019,CyberSource,13032,1611,1709,633,0,13130,USD
10/12/2019,CyberSource,13130,1299,1213,501,0,13044,USD
11/12/2019,CyberSource,13044,1508,1690,525,0,13226,USD
12/12/2019,CyberSource,13226,1413,1715,579,0,13528,USD
13/12/2019,CyberSource,13528,1406,1631,655,0,13753,USD
14/12/2019,CyberSource,13753,1425,1191,518,0,13519,USD
15/12/2019,CyberSource,13519,1531,1224,501,0,13212,USD
16/12/2019,CyberSource,13212,1416,1294,593,0,13090,USD
17/12/2019,CyberSource,13090,1056,1345,622,0,13379,USD
18/12/2019,CyberSource,13379,1547,1369,523,0,13201,USD
19/12/2019,CyberSource,13201,1456,1343,675,0,13088,USD
20/12/2019,CyberSource,13088,1580,1179,695,0,12687,USD
21/12/2019,CyberSource,12687,1087,1483,624,0,13083,USD
22/12/2019,CyberSource,13083,1495,1435,627,0,13023,USD
23/12/2019,CyberSource,13023,1163,1526,688,0,13386,USD
24/12/2019,CyberSource,13386,1428,1534,682,0,13492,USD
25/12/2019,CyberSource,13492,1192,1207,657,0,13507,USD
26/12/2019,CyberSource,13507,1670,1190,679,0,13027,USD
27/12/2019,CyberSource,13027,1581,1235,624,0,12681,USD
28/12/2019,CyberSource,12681,1525,1675,666,0,12831,USD
29/12/2019,CyberSource,12831,1177,1343,525,0,12997,USD
30/12/2019,CyberSource,12997,1106,1704,582,0,13595,USD
31/12/2019,CyberSource,13595,1551,1480,576,0,13524,USD
01/01/2020,CyberSource,13524,1555,1418,642,0,13387,USD
02/01/2020,CyberSource,13387,1444,1646,685,0,13589,USD
03/01/2020,CyberSource,13589,1399,1094,535,0,13284,USD
04/01/2020,CyberSource,13284,1243,1366,571,0,13407,USD
05/01/2020,CyberSource,13407,1099,1488,561,0,13796,USD
06/01/2020,CyberSource,13796,1613,1106,620,0,13289,USD
07/01/2020,CyberSource,13289,1057,1047,682,0,13279,USD
08/01/2020,CyberSource,13279,1250,1072,516,0,13101,USD
09/01/2020,CyberSource,13101,1162,1225,529,0,13164,USD
10/01/2020,CyberSource,13164,1127,1212,575,0,13249,USD
11/01/2020,CyberSource,13249,1600,1193,557,0,12842,USD
12/01/2020,CyberSource,12842,1071,1423,565,0,13194,USD
13/01/2020,CyberSource,13194,1400,1548,503,0,13342,USD
14/01/2020,CyberSource,13342,1401,1498,542,0,13439,USD
15/01/2020,CyberSource,13439,1373,1022,574,0,13088,USD
16/01/2020,CyberSource,13088,1234,1622,687,0,13476,USD
17/01/2020,CyberSource,13476,1680,1663,580,0,13459,USD
18/01/2020,CyberSource,13459,1065,1641,644,0,14035,USD
19/01/2020,CyberSource,14035,1505,1579,650,0,14109,USD
20/01/2020,CyberSource,14109,1374,1345,575,0,14080,USD
